,NAME,RANDOM SEED,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PRESOLVING TIME W/O CUTS,PRESOLVING TIME W/ CUTS,TIME FIRST ROUND,TIME ROOT END,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,vars,bin_vars,int_vars,cont_vars,constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,nonzeroes,obj_dyn,dynamism_mean,presol_vars,presol_int_vars,presol_constr,Time Label
125,manna81.mps.gz,12.4,0.5649234,18000.5689986,1.0,3858194.0,0.107636,0.1134312,0.5154142,0.5648894000000001,-21649.0,-13164.0,1.0,-13164.0,8.108021221376747,0.0054200542005420045,0.994579945799458,0.0,8.776475789346321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006022282445046673,0.0,0.0,8.108021221376747,0.994579945799458,8.776475789346321,1
126,map06.mps.gz,12.4,1056.2841810000002,963.5354932,738.0,756.0,4.773994399999999,4.3189144,17.0242386,63.94075339999999,-1675.0,-403.56486175306793,15.0,-397.83267304221147,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,0
127,map10.mps.gz,12.4,1125.8240944,1203.4921590000004,732.0,2333.0,3.997243,4.0376846,15.452762799999999,592.0914774,-1675.0,-598.6340907846084,19.0,-588.4419739557512,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,1
128,map14860-20.mps.gz,12.4,180.90357519999998,407.0532536,199.0,695.0,4.2269534,4.221792799999999,10.6705536,37.4302972,-1675.0,-993.5724078252886,13.0,-985.1215569935354,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,1
129,map16715-04.mps.gz,12.4,1972.4648276,1794.4979684000002,1657.0,2000.0,4.1619016,3.5690974000000004,13.296603,42.6894138,-1675.0,-294.38075862770677,17.0,-288.7084797764785,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,0
130,map18.mps.gz,12.4,266.17980480000006,315.875274,306.0,799.0,3.5853208000000003,3.4431682,9.9716646,103.01777179999999,-1675.0,-928.0939090446936,17.0,-916.8498079038014,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,1
131,mappingmesh3x3mpeg2i.mps.gz,12.4,176.68997900000002,208.19301639999998,3368.0,1045.0,1.0775962,1.0841566,1.9845374000000002,5.1291832,308.0,308.0,12.0,308.0,9.256269303864585,0.4526265520534862,0.19570200573065905,0.13008595988538682,9.744198694852749,0.004338903547346819,0.0,0.0,0.00023453532688361183,0.0,0.0,0.0,0.00158311345646438,0.03113456464379948,0.0001863626219683103,0.0,0.06087619999999998,9.231024963169016,0.1985502987559996,9.505246289517283,1
132,mario-t-hard5i.mps.gz,12.4,124.41534239999999,1444.5478618,1.0,614.0,94.00336480000001,96.21973359999998,102.17615860000001,124.41517659999997,-4482.0,-4482.0,11.0,-4482.0,11.204700491287117,0.42221163661109207,0.2807485539299081,0.15658387206532834,11.352639335036885,0.0012090620964901985,0.0011738466956215518,0.0,1.1738466956215518e-05,1.1738466956215518e-05,0.0,0.0,0.0,0.01173846695621552,3.807337208851371e-05,0.0,0.538614,11.046866047086217,0.3270435239931789,11.33462381750315,1
133,markshare_4_0.mps.gz,12.4,206.5255008,165.9511758,2188801.0,2130216.0,0.0060796,0.0063242,0.018642200000000005,0.5230509999999999,-3084.0,0.0,22.0,-3084.0,3.5263605246161616,0.8823529411764707,0.0,0.1176470588235294,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9044117647058825,0.0,1.96998,3.5263605246161616,0.0,1.3862943611198906,0
134,mas74.mps.gz,12.4,2415.5244454,1256.6233610000002,7103212.0,5967997.0,0.011916,0.011724999999999998,0.0422736,8.5097418,10482.795280331204,10489.793534149549,71.0,10694.108177642414,5.017279836814924,0.9933774834437086,0.0,0.006622516556291392,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.8690779419256242,5.0,3.68386,5.010635294096256,0.0,2.5649493574615367,0
135,mas76.mps.gz,12.4,145.49008440000003,54.6980056,326705.0,178175.0,0.011573,0.011748399999999999,0.029655800000000003,19.4707066,38893.90364052266,38913.365740224035,57.0,39178.425037177185,5.017279836814924,0.9933774834437086,0.0,0.006622516556291392,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9050772626931568,5.0,3.66079,5.010635294096256,0.0,2.4849066497880004,0
136,mcsched.mps.gz,12.4,252.7370788,226.36488140000003,4272.0,20843.0,0.0947662,0.0940868,0.7621766,84.2433776,-878973.0,193782.19797774113,18.0,193837.23717825185,7.465655310134056,0.9988551803091014,0.0,0.0011448196908986836,7.653020413804188,0.014238253440911248,0.22543901281442807,0.0,0.0,0.0,0.0,0.0,0.0,0.00094921689606075,0.0021972713953461206,0.0,0.00142383,7.4199799236618365,0.0,7.614312146451999,0
137,mik-250-20-75-1.mps.gz,12.4,13.430595199999999,28.9001902,993.0,94342.0,0.031708599999999997,0.032342600000000006,0.0613548,8.030297799999998,-207474.0,-52997.0,42.0,-50659.75189659716,5.598421958998375,0.2777777777777778,0.6481481481481481,0.07407407407407407,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17606837606837608,2.00026,1.26374,5.598421958998375,0.5555555555555556,4.31748811353631,1
138,mik-250-20-75-2.mps.gz,12.4,15.7628142,29.1630146,427.0,90650.0,0.031209800000000003,0.030745599999999994,0.0608148,13.2939552,-206974.0,-54241.70005189414,59.0,-51512.12631461606,5.598421958998375,0.2777777777777778,0.6481481481481481,0.07407407407407407,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17606837606837608,2.54382,1.26298,5.598421958998375,0.5740740740740741,4.31748811353631,1
139,mik-250-20-75-3.mps.gz,12.4,12.4214392,30.7075314,678.0,93985.0,0.0319762,0.031936000000000006,0.0619486,9.2095312,-224541.0,-55479.0,86.0,-53010.65639263785,5.598421958998375,0.2777777777777778,0.6481481481481481,0.07407407407407407,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17606837606837608,2.17488,1.26368,5.598421958998375,0.562962962962963,4.31748811353631,1
140,mik-250-20-75-4.mps.gz,12.4,41.1882344,374.0965086,7906.0,1372077.0,0.032602200000000005,0.0324404,0.06189380000000001,22.669291199999996,-224089.0,-56618.0,53.0,-53614.17689827358,5.598421958998375,0.2777777777777778,0.6481481481481481,0.07407407407407407,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17606837606837608,1.93702,1.26396,5.598421958998375,0.5296296296296297,4.31748811353631,1
141,mik-250-20-75-5.mps.gz,12.4,13.221888000000002,31.5649782,1409.0,91136.0,0.0319888,0.032413800000000006,0.0636462,5.93763,-205732.0,-54821.0,47.0,-52475.98168955414,5.598421958998375,0.2777777777777778,0.6481481481481481,0.07407407407407407,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17606837606837608,2.62941,1.26408,5.598421958998375,0.5444444444444444,4.31748811353631,1
142,mine-166-5.mps.gz,12.4,50.761648799999996,15.7168192,2681.0,1228.0,1.3983266,1.4400428,2.5405888,39.37001600000001,-1056607342.6040108,-739461032.3738563,47.0,-586057700.8281691,6.721425700790642,1.0,0.0,0.0,9.039433419997485,0.0,0.0,0.0,0.0,0.0,0.0,0.0011863803535413454,0.0,0.0,0.002774700653366819,4.19352,0.00284901,6.721425700790642,0.0,9.039433419997485,0
143,mine-90-10.mps.gz,12.4,379.6720676,107.6678274,27540.0,31964.0,1.069985,1.0866428000000001,1.7626654,114.33975679999999,-1353911856.528028,-861492539.2396343,19.0,-808604507.8577132,6.802394763324313,1.0,0.0,0.0,8.743531633626967,0.0,0.0,0.0,0.0,0.0,0.0,0.0031897926634768736,0.0,0.0,0.002730285309232677,4.82611,0.00807137,6.802394763324313,0.0,8.743531633626967,0
144,misc07.mps.gz,12.4,5.1959318,4.203634000000001,1345.0,1566.0,0.1150792,0.11577220000000002,0.1628282,0.7578594,1425.0,1425.0,20.0,1611.0527289994072,5.5606816310155285,0.9961538461538462,0.0,0.0038461538461538472,5.356586274672011,0.0330188679245283,0.014150943396226415,0.5990566037735849,0.12735849056603776,0.0,0.009433962264150943,0.0,0.0,0.0047169811320754715,0.1563679245283019,0.0,0.020972,5.5373342670185375,0.0,5.356586274672011,0
145,mitre.mps.gz,12.4,9.422444,19.522249199999997,1.0,18.0,9.0030672,8.6922058,9.177868,9.4224004,-2347860.0,115155.0,9.0,115155.0,9.280239499355849,1.0,0.0,0.0,7.627544390488504,0.18646543330087634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18646543330087634,0.0018025072392656755,0.6849270000000001,0.038755300000000006,9.280239499355849,0.0,7.415776975415393,1
146,mkc1.mps.gz,12.4,3635.7543562,18000.3794642,701606.0,6588731.8,0.3344548,0.26339960000000007,0.3681452,95.08738840000001,-60311.2320000007,-611.85,66.0,-607.21,8.580167990577626,0.5797183098591551,0.0,0.42028169014084493,8.134760782418644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08150102609205513,0.0009380311970523424,1.02872,0.00788515,8.578288290776051,0.0,8.09376775793108,1
147,mod010.mps.gz,12.4,0.7160896,1.288443,1.0,3.0,0.16263579999999997,0.1690348,0.44162860000000004,0.7160474,80.0,6532.5,11.0,6534.375,7.884199933676039,1.0,0.0,0.0,4.9836066217083355,0.9863013698630138,0.0,0.0,0.00684931506849315,0.0,0.00684931506849315,0.0,0.0,0.0,0.0289012718313856,1.3457,0.004123699999999999,7.884199933676039,0.0,4.9836066217083355,1
148,mod011.mps.gz,12.4,228.5926748,439.3475462,1164.0,38117.0,0.44319260000000005,0.45715800000000006,0.6942304,32.42258940000001,-948674293.3319967,-62047195.76944314,111.0,-56520044.80837594,9.30182506209836,0.00876072275962767,0.0,0.9912392772403724,8.407378325409029,0.0,0.0035714285714285718,0.0,0.0,0.0,0.0,0.0,0.0,0.5223214285714286,0.00045331362605272073,5.53076,0.203241,9.223651386035854,0.0,8.407155086207299,1
149,momentum2.mps.gz,12.4,11076.647026,18019.332652399997,279602.0,214635.4,15.435220800000002,14.2900964,19.32783,19.32783,9102.0,9102.0,1.0,9102.000000000116,8.224699561967237,0.4844587352625938,0.0002679528403001072,0.5152733118971061,10.095635670147818,0.004043404711804265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109997111853777,0.002621122046797521,4.30103,1.65139,8.104099056143582,0.00030229746070133015,9.897117305528283,1
150,msc98-ip.mps.gz,12.4,14340.491459,18015.600716999998,27544.0,3096.6,1.1695006000000001,1.1989876000000002,15.5995204,5809.364467400001,1057700.0007078452,19540481.066971026,45.0,19702877.00581988,9.95906416042487,0.95714893818285,0.002506739819325545,0.04034432199782434,9.670924779305428,0.03697160883280757,0.0,0.0,0.2101577287066246,0.0,0.0,0.029842271293375393,6.309148264984229e-05,0.2567192429022082,0.00027727069880613175,12.3505,0.47731,9.492658081928813,0.003920977228170713,9.658417870888226,1
151,mspsphard01i.mps.gz,12.4,11175.250066999997,2961.2605996,323371.0,152457.0,70.4126116,72.92866899999999,79.8541314,362.1440568,21.0,22.0,67.0,31.0,9.97724903609818,0.5047605777715851,0.16956945799080395,0.0,10.400133112728284,0.0,0.006389970788704966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459644043956096e-05,0.0,0.0,9.950371138434976,0.17418893129770993,10.38322490501888,0
152,mushroom-best.mps.gz,12.4,18000.004564000003,2765.9367691999996,660851.0,64701.0,1.143481,1.309273,2.6952376,457.81298080000005,-0.0013157894736842124,0.00555512195121951,12.0,0.014146342664821543,9.044049632254756,0.9727208313651392,0.013934813415210207,0.01334435521965045,9.057189192482008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002597671970605367,5.4936,2.37311,9.044049632254756,0.013934813415210207,9.057189192482008,0
153,mzzv11.mps.gz,12.4,438.2002598,1467.1896198,1356.0,8880.0,17.6198106,21.489416,52.1022468,85.4368532,-25998.0,-22874.767562470533,34.0,-21920.932208055685,9.234056898593499,0.97548828125,0.02451171875,0.0,9.158941808890182,0.11295925886935465,0.6058532477102853,0.002947678703021371,0.23244552058111384,0.0,0.0,0.00010527423939362039,0.0,0.00010527423939362039,0.0013838113715917465,2.39794,0.0545452,9.234056898593499,0.0193359375,9.158941808890182,1
154,mzzv42z.mps.gz,12.4,461.63270679999994,1048.2535928000002,11.0,2656.0,3.9984069999999994,3.8893305999999996,27.269137,447.31804680000005,-22278.0,-21571.1243317777,86.0,-20814.940201342368,9.368796057668156,0.9799436715882905,0.02005632841170948,0.0,9.255313737618916,0.2062141491395794,0.5430210325047801,0.0,0.21625239005736135,0.0,0.0,0.0,0.0,0.0,0.001234180990148321,2.14535,0.0475163,9.368796057668156,0.016471793121106085,9.255313737618916,1
155,n13-3.mps.gz,12.4,7.4866756,107.29699240000001,185.0,24332.0,0.1277238,0.1312156,0.1729504,4.497552600000001,9105.0,11923.607757488191,75.0,13125.335286628935,8.15248607578024,0.0,0.05357142857142857,0.9464285714285714,7.45182223652793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620429483459083,0.0022593483127435537,2.47712,0.173193,8.15248607578024,0.05357142857142857,7.45182223652793,1
156,n2seq36f.mps.gz,12.4,19.359966800000002,15.079643,1580.0,3982.0,0.20554099999999997,0.202902,0.5793595999999999,8.4277364,52000.0,52000.0,33.0,52000.0,8.999619340660528,1.0,0.0,0.0,5.652489180268652,0.0,0.7894736842105263,0.007017543859649122,0.0,0.0,0.0,0.0,0.0,0.20350877192982458,0.026401559454191037,2.4014,0.175899,8.999619340660528,0.0,5.652489180268652,0
157,n2seq36q.mps.gz,12.4,245.26977860000002,895.5639138000003,934.0,43811.0,1.3114438,1.3588098,4.3428512,68.8341212,52000.0,52000.0,11.0,52000.00000000002,10.020381304007627,1.0,0.0,0.0,7.84971375760487,0.0,0.11111111111111112,0.7142300194931774,0.0,0.0,0.0,0.0,0.0,0.1746588693957115,0.0031787753289907244,2.4014,0.0830827,10.020381304007627,0.0,7.84971375760487,1
158,n3div36.mps.gz,12.4,12237.138276000001,18020.327038200005,306128.0,132226.0,2.0330758,1.7509092,19.970742,869.6655466000002,114333.37474120082,114373.70176188284,57.0,123422.56923088054,10.004237455636273,1.0,0.0,0.0,8.40827078419205,0.0,0.9866190900981266,0.00044603033006244426,0.0,0.0,0.0,0.0,0.0,0.012934879571810883,0.003435361090991801,1.03594,0.01118,10.004237455636273,0.0,8.40827078419205,1
159,n7-3.mps.gz,12.4,51.6508964,1561.2198922,437.0,132731.0,0.1955016,0.20018419999999998,0.39354659999999997,10.7658164,7370.0,13117.71969085324,72.0,15141.510936669929,8.635153989049803,0.0,0.030927835051546393,0.9690721649484535,7.756195343948119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686643835616438,0.0016858494562914845,2.47712,0.119503,8.635153989049803,0.030927835051546393,7.756195343948119,1
160,neos-1061020.mps.gz,12.4,488.3858472,219.5082674,1442.0,480.0,1.0279779999999998,1.0433005999999998,19.082876999999996,44.5245002,-8408868215.400043,-145778.62200769185,9.0,-145743.80238906146,9.547526639331052,0.7375446109921485,0.2568165596002855,0.005638829407566024,9.270305953143616,0.10397438312299867,0.0,0.0,0.18468638161612355,0.0,0.0,0.0,0.0,0.0,0.0007697593503765643,7.0,0.0,9.541871851706224,0.2582729165171201,8.762646029650282,0
161,neos-1122047.mps.gz,12.4,13.7897356,14.9106168,1.0,1.0,14.5000766,13.4157246,0.0,0.0,0.0,0.0,0.0,0.0,8.536995818712418,0.0196078431372549,0.0,0.9803921568627452,10.964588333193948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299043103597444,0.0005552123083145113,1.0,3.31957,8.53346016388011,0.0,10.96148615831894,1
162,neos-1171448.mps.gz,12.4,7.233580999999999,37.921604800000004,1.0,8.0,1.8212096,1.7848364,4.458076200000001,7.233416,-7371.0,-309.0,11.0,-309.0,8.499843553081124,0.5,0.0,0.5,9.488426550754516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3893684688777828,0.0020319046897874704,0.0,0.7407060000000001,8.499843553081124,0.0,9.488426550754516,1
163,neos-1223462.mps.gz,12.4,7.513496200000001,14.421667,1.0,1.0,1.0016282,0.9815884,7.513423800000001,7.513438599999999,-2314.0,-751.0,1.0,-751.0,8.611593866837723,0.9426751592356688,0.05732484076433121,0.0,8.681011276645632,0.009168081494057723,0.4507640067911714,0.0,0.008488964346349746,0.0,0.0,0.05687606112054331,0.0,0.14855687606112053,0.0014533972078336376,0.0,0.066946,8.59877317840866,0.045161290322580636,8.681011276645632,1
164,neos-1324574.mps.gz,12.4,295.80130640000004,458.77986,2543.0,5701.0,0.2706348,0.2607282,3.923343,35.0134446,4.5,4.5,11.0,4.5,8.567125560164447,1.0,0.0,0.0,8.683385366280309,0.0,0.0,0.0,0.1097560975609756,0.0,0.0,0.0,0.0,0.0,0.0006728663177042731,0.0,0.0,8.567125560164447,0.0,8.683385366280309,1
165,neos-1330346.mps.gz,12.4,6080.053193199999,3842.5775697999998,363848.0,292491.0,0.11093599999999999,0.10983939999999999,1.0506318000000001,330.1853616,4.5,4.500000000000001,22.0,4.5,7.88758403166028,1.0,0.0,0.0,8.354203562921775,0.0,0.0,0.0,0.07627118644067797,0.0,0.0,0.0,0.0,0.0,0.001151575304117677,0.0,0.0,7.88758403166028,0.0,8.354203562921775,0
166,neos-1337307.mps.gz,12.4,220.9335462,18002.0501782,2479.0,3106927.8,0.7371663999999999,0.6594118,2.0360477999999995,118.3566706,-1482271.0,-203808.24691358022,34.0,-202783.58623897328,7.951559331155252,1.0,0.0,0.0,8.645938147306799,0.022155793915948654,0.0,0.0,0.0,0.0,0.0,0.011429576226481448,0.0,0.0,0.0019069313011885274,3.3514899999999996,0.0123107,7.951559331155252,0.0,8.645938147306799,1
167,neos-1367061.mps.gz,12.4,109.14186839999999,243.30314219999997,1.0,1.0,15.027473600000002,10.0738314,109.1417682,109.14178799999999,-1750000.0,1e+20,1.0,31320456.26449716,10.507803519389457,0.017076502732240442,0.009562841530054643,0.9733606557377048,11.54005413235848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006082725060827251,6.920346216744446e-05,2.5207,3.3598800000000004,10.489939994425109,0.009735202492211836,11.536895865608807,1
168,neos-1396125.mps.gz,12.4,199.9933016,206.1404304,18493.0,31852.0,0.0973028,0.0948994,1.817866,70.23164139999999,-1.8519907829528402e-14,1116.394433901526,67.0,1902.7310608035727,7.057036981697893,0.11111111111111112,0.0,0.888888888888889,7.309212365692761,0.002008032128514056,0.004016064257028112,0.0,0.012048192771084338,0.0,0.0,0.002008032128514056,0.0,0.3995983935742972,0.0031772222395179345,5.5563,0.139598,7.05444965813294,0.0,7.309212365692761,1
169,neos-1425699.mps.gz,12.4,0.0136686,0.0329998,1.0,1.0,0.0091036,0.007576799999999999,0.0105958,0.013501000000000003,3175561447.505317,3175589317.3007174,4.0,3179698977.0,4.653960350157523,0.047619047619047616,0.7619047619047619,0.19047619047619047,4.48863636973214,0.0,0.0,0.0,0.011235955056179777,0.0,0.0,0.0,0.02247191011235955,0.0,0.04601391118245051,3.5455600000000005,0.36494,4.653960350157523,0.7619047619047619,4.48863636973214,1
170,neos-1430701.mps.gz,12.4,14.6553226,6.1318778,4417.0,4846.0,0.036647,0.0312176,0.057596,4.2987132,-468.0,-78.0,17.0,-78.0,5.7430031878094825,0.5,0.0,0.5,6.504288173536644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149700598802395,0.01376093965914325,0.0,0.922487,5.7430031878094825,0.0,6.504288173536644,0
171,neos-1445738.mps.gz,12.4,50.0537714,54.6990568,349.0,583.0,7.705642199999998,8.1709762,8.7304642,18.193604,-554439.0,-18474.004689705816,37.0,-18270.94225092582,9.934550077987948,0.10421210799282632,0.0,0.8957878920071737,7.670894831362117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993006993006993,0.0009096682646195515,0.6575770000000001,0.5939300000000001,9.934259211202882,0.0,7.670894831362117,1
172,neos-1445743.mps.gz,12.4,30.696198,36.7874908,69.0,182.0,7.994260800000001,7.8755206,8.2858498,14.3572058,-561456.0,-18813.36477794356,50.0,-18470.915122895978,9.920541307101956,0.10568226504128983,0.0,0.8943177349587101,7.672292455628757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906890130353816,0.0009081461799323517,0.6575770000000001,0.587095,9.920393832602487,0.0,7.672292455628757,1
173,neos-1445765.mps.gz,12.4,59.223764200000005,55.2142896,263.0,612.0,8.7227414,8.597389799999998,9.1267628,19.9444196,-566161.0,-18915.482695442737,54.0,-18455.9617067874,9.93387125717057,0.10428287335693845,0.0,0.8957171266430615,7.671826797878782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888216115510012,0.000908850639648538,0.6575770000000001,0.592152,9.933677223699183,0.0,7.671826797878782,0
174,neos-1456979.mps.gz,12.4,5813.238375599999,18001.292324200003,37883.0,71989.4,0.3687752,0.329675,1.2916865999999998,1085.8405401999999,154.0,154.0,32.0,162.33333333333334,8.434897948689407,0.9218241042345277,0.03908794788273615,0.03908794788273615,8.820256365906321,0.0051698670605613,0.0007385524372230429,0.0,0.026587887740029542,0.0,0.0,0.0007385524372230429,0.0,0.3655834564254062,0.001168853455479161,1.57978,1.92311,8.432724034789787,0.038084874863982585,8.794067065151415,1
175,neos-1516309.mps.gz,12.4,1.010624,1.2745506,1.0,5.0,0.47153140000000004,0.5766009999999999,0.6259587999999999,1.0105794,33432.33333333333,33432.33333333333,48.0,35735.25,8.411832675758411,1.0,0.0,0.0,6.192362489474872,0.0,0.7975460122699386,0.1901840490797546,0.0,0.0,0.0,0.012269938650306749,0.0,0.0,0.013815042035900931,0.778621,0.0048827,8.34283980427146,0.0,6.180016653652572,1
176,neos-1582420.mps.gz,12.4,76.4092718,274.79243479999997,6.0,18818.0,0.8614843999999999,0.8836771999999999,1.530694,68.48097960000001,87.57611839584948,87.78495854245037,144.0,90.35573423926407,9.220290702829349,0.9900990099009899,0.0099009900990099,0.0,9.228180290104511,0.0,0.0,0.007760314341846758,0.0,0.0,0.0,0.0,9.823182711198428e-05,0.0,0.00024133906514423547,1.25527,0.014391700000000002,7.786136437783073,0.04154549231408392,7.818832443803403,1
177,neos-1599274.mps.gz,12.4,3.4118182,4.7223062,1.0,1.0,1.4791406,1.5176412,1.8876397999999999,3.4117553999999997,31235.742857142865,31235.742857142865,26.0,31875.6,8.411832675758411,1.0,0.0,0.0,7.120444372392488,0.0,0.9215844785772027,0.07356507679870655,0.0,0.0,0.0,0.004850444624090542,0.0,0.0,0.008407437348423606,0.778342,0.00193019,8.34283980427146,0.0,7.115582126184454,1
178,neos-1601936.mps.gz,12.4,13487.386810799999,17158.7240606,14529.0,1.0,0.3620708,0.3573942,23.0913254,5491.6650442,-2500.0,3.0,21.0,3.000000000000512,8.399760094524142,0.8785425101214575,0.0,0.1214574898785425,8.049107721326406,0.184924944107314,0.0,0.0015969338869370807,0.0,0.0,0.0,0.0,0.0,0.8134781220057491,0.005208173945251388,4.0,0.0,8.380456667842767,0.0,8.049107721326406,1
179,neos-2328163-agri.mps.gz,12.4,6339.419999,18003.131224200002,139404.0,759309.4,0.4628924,0.3954668,3.1249599999999997,432.6745142,-870184.0,26589.15384615385,113.0,27420.208333333336,7.712443834274991,1.0,0.0,0.0,7.582229194276461,0.05298013245033113,0.05298013245033113,0.026490066225165566,0.006622516556291392,0.0,0.0,0.0,0.0,0.8211920529801324,0.0029025340899667103,1.7610699999999997,0.24720300000000006,7.712443834274991,0.0,7.582229194276461,1
180,neos-2978193-inde.mps.gz,12.4,2674.3467293999997,2326.212221,128708.0,146860.0,0.41911719999999997,0.48736619999999997,1.0380998,200.01162119999998,-83.58174971199999,-2.418518186,24.0,-2.418518186,9.94270826568941,0.003076923076923077,0.0,0.9969230769230768,5.9814142112544815,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.9797979797979798,0.005050505050505051,4.26201,0.161616,9.94270826568941,0.0,5.9814142112544815,0
181,neos-2987310-joes.mps.gz,12.4,22.828121000000003,29.047006999999997,1.0,1.0,27.349048800000002,21.319959,0.0,0.0,-6179478186.413497,0.0,0.0,-607702988.290905,10.234121350021287,0.1096023278370514,0.0,0.8903976721629487,10.275568216624707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9026365672927795,0.0007184570828613938,5.90334,0.00707459,10.23315094722801,0.0,10.27097384268651,1
182,neos-3004026-krka.mps.gz,12.4,371.2821294,52.261300199999994,13955.0,5663.0,0.9915508000000001,1.0663614,1.905986,49.8071434,0.0,0.0,22.0,0.0,9.742731773656734,0.9923664122137404,0.0076335877862595426,0.0,9.437077458800523,0.3367875647668393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019593585230574516,0.0,0.601173,9.742731773656734,0.0076335877862595426,9.437077458800523,0
183,neos-3024952-loue.mps.gz,12.4,5128.3657796,18001.6813136,91480.0,2202033.6,0.0874232,0.0875478,1.5883202,106.43588159999999,-3965000.0,22882.0,52.0,25448.755478728403,8.08794755464267,0.0,1.0,0.0,8.217438537730187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08502024291497975,0.0,0.0014353501620055099,1.3222200000000002,0.11061400000000002,8.08794755464267,1.0,8.217438537730187,1
184,neos-3045796-mogo.mps.gz,12.4,3.1314582,4.0378620000000005,1.0,1.0,1.4073048,1.329544,2.000551,3.1312838,-715.0,-175.0,11.0,-175.0,9.307104040408491,1.0,0.0,0.0,7.707961531835491,0.0211141060197664,0.4366576819407008,0.008535489667565139,0.0,0.4730458221024258,0.06064690026954177,0.0,0.0,0.0,0.0018123601641914628,2.0,0.20304799999999998,9.29477342795101,0.0,7.707961531835491,1
185,neos-3048764-nadi.mps.gz,12.4,0.3194366,0.31708820000000004,1.0,1.0,0.20802940000000003,0.21221359999999997,0.0,0.0,-7593345122.286359,0.0,0.0,-3883988306.3666887,9.422220731011684,0.7597087378640777,0.0,0.2402912621359224,8.066521490469992,0.0,0.009416195856873822,0.0,0.0,0.0,0.0,0.009416195856873822,0.0,0.9720652856246076,0.0005552965339866772,5.66391,1.38399,8.196987927258897,0.0,6.6240652277998935,0
